% Information about position of straw tubes is kept in separate file wires.arff, it has 4482 lines with following information:
% 
% wire_id - zero-based index of straw tubes
% wire_rho - distance to stopping target
% wire_phi - phi angle in the plane perpendicular to beam
% 
@RELATION "COMET wires"

@ATTRIBUTE wire_id INTEGER
@ATTRIBUTE wire_rho REAL
@ATTRIBUTE wire_phi REAL

@DATA
910.0,59.4,2.33536019454
911.0,59.4,2.36366283106
912.0,59.4,2.39196546758
913.0,59.4,2.4202681041
914.0,59.4,2.44857074062
915.0,59.4,2.47687337714
916.0,59.4,2.50517601366
917.0,59.4,2.53347865018
918.0,59.4,2.56178128669
919.0,59.4,2.59008392321
920.0,59.4,2.61838655973
921.0,59.4,2.64668919625
922.0,59.4,2.67499183277
923.0,59.4,2.70329446929
924.0,59.4,2.73159710581
925.0,59.4,2.75989974233
926.0,59.4,2.78820237885
927.0,59.4,2.81650501536
928.0,59.4,2.84480765188
929.0,59.4,2.8731102884
930.0,59.4,2.90141292492
931.0,59.4,2.92971556144
932.0,59.4,2.95801819796
933.0,59.4,2.98632083448
934.0,59.4,3.014623471
935.0,59.4,3.04292610751
936.0,59.4,3.07122874403
937.0,59.4,3.09953138055
938.0,59.4,3.12783401707
939.0,59.4,3.15613665359
940.0,59.4,3.18443929011
941.0,59.4,3.21274192663
942.0,59.4,3.24104456315
943.0,59.4,3.26934719967
944.0,59.4,3.29764983618
945.0,59.4,3.3259524727
946.0,59.4,3.35425510922
947.0,59.4,3.38255774574
948.0,59.4,3.41086038226
949.0,59.4,3.43916301878
950.0,59.4,3.4674656553
951.0,59.4,3.49576829182
952.0,59.4,3.52407092833
953.0,59.4,3.55237356485
954.0,59.4,3.58067620137
955.0,59.4,3.60897883789
956.0,59.4,3.63728147441
957.0,59.4,3.66558411093
958.0,59.4,3.69388674745
959.0,59.4,3.72218938397
960.0,59.4,3.75049202049
961.0,59.4,3.778794657
962.0,59.4,3.80709729352
963.0,59.4,3.83539993004
964.0,59.4,3.86370256656
965.0,59.4,3.89200520308
966.0,59.4,3.9203078396
967.0,59.4,3.94861047612
968.0,59.4,3.97691311264
969.0,59.4,4.00521574915
970.0,59.4,4.03351838567
971.0,59.4,4.06182102219
972.0,59.4,4.09012365871
973.0,59.4,4.11842629523
974.0,59.4,4.14672893175
975.0,59.4,4.17503156827
976.0,59.4,4.20333420479
977.0,59.4,4.23163684131
978.0,59.4,4.25993947782
979.0,59.4,4.28824211434
980.0,59.4,4.31654475086
981.0,59.4,4.34484738738
982.0,59.4,4.3731500239
983.0,59.4,4.40145266042
984.0,59.4,4.42975529694
985.0,59.4,4.45805793346
986.0,59.4,4.48636056997
987.0,59.4,4.51466320649
988.0,59.4,4.54296584301
989.0,59.4,4.57126847953
990.0,59.4,4.59957111605
991.0,59.4,4.62787375257
992.0,59.4,4.65617638909
993.0,59.4,4.68447902561
994.0,59.4,4.71278166213
995.0,59.4,4.74108429864
996.0,59.4,4.76938693516
997.0,59.4,4.79768957168
998.0,59.4,4.8259922082
999.0,59.4,4.85429484472
1000.0,59.4,4.88259748124
1001.0,59.4,4.91090011776
1002.0,59.4,4.93920275428
1003.0,59.4,4.96750539079
1004.0,59.4,4.99580802731
1005.0,59.4,5.02411066383
1006.0,59.4,5.05241330035
1007.0,59.4,5.08071593687
1008.0,59.4,5.10901857339
1009.0,59.4,5.13732120991
1010.0,59.4,5.16562384643
1011.0,59.4,5.19392648295
1012.0,59.4,5.22222911946
1013.0,59.4,5.25053175598
1014.0,59.4,5.2788343925
1015.0,59.4,5.30713702902
1016.0,59.4,5.33543966554
1017.0,59.4,5.36374230206
1018.0,59.4,5.39204493858
1019.0,59.4,5.4203475751
1020.0,59.4,5.44865021161
1021.0,59.4,5.47695284813
1022.0,59.4,5.50525548465
1023.0,59.4,5.53355812117
1024.0,59.4,5.56186075769
1025.0,59.4,5.59016339421
1026.0,59.4,5.61846603073
1027.0,59.4,5.64676866725
1028.0,59.4,5.67507130377
1029.0,59.4,5.70337394028
1030.0,59.4,5.7316765768
1031.0,59.4,5.75997921332
1032.0,59.4,5.78828184984
1033.0,59.4,5.81658448636
1034.0,59.4,5.84488712288
1035.0,59.4,5.8731897594
1036.0,59.4,5.90149239592
1037.0,59.4,5.92979503243
1038.0,59.4,5.95809766895
1039.0,59.4,5.98640030547
1040.0,59.4,6.01470294199
1041.0,59.4,6.04300557851
1042.0,59.4,6.07130821503
1043.0,59.4,6.09961085155
1044.0,59.4,6.12791348807
1045.0,59.4,6.15621612459
1046.0,59.4,6.1845187611
1047.0,59.4,6.21282139762
1048.0,59.4,6.24112403414
1049.0,59.4,6.26942667066
1050.0,61.0,0.0
1051.0,61.0,0.0275578302946
1052.0,61.0,0.0551156605893
1053.0,61.0,0.0826734908839
1054.0,61.0,0.110231321179
1055.0,61.0,0.137789151473
1056.0,61.0,0.165346981768
1057.0,61.0,0.192904812063
1058.0,61.0,0.220462642357
1059.0,61.0,0.248020472652
1060.0,61.0,0.275578302946
1061.0,61.0,0.303136133241
1062.0,61.0,0.330693963536
1063.0,61.0,0.35825179383
1064.0,61.0,0.385809624125
1065.0,61.0,0.41336745442
1066.0,61.0,0.440925284714
1067.0,61.0,0.468483115009
1068.0,61.0,0.496040945304
1069.0,61.0,0.523598775598
1070.0,61.0,0.551156605893
1071.0,61.0,0.578714436188
1072.0,61.0,0.606272266482
1073.0,61.0,0.633830096777
1074.0,61.0,0.661387927072
1075.0,61.0,0.688945757366
1076.0,61.0,0.716503587661
1077.0,61.0,0.744061417955
1078.0,61.0,0.77161924825
1079.0,61.0,0.799177078545
1080.0,61.0,0.826734908839
1081.0,61.0,0.854292739134
1082.0,61.0,0.881850569429
1083.0,61.0,0.909408399723
1084.0,61.0,0.936966230018
1085.0,61.0,0.964524060313
1086.0,61.0,0.992081890607
1087.0,61.0,1.0196397209
1088.0,61.0,1.0471975512
1089.0,61.0,1.07475538149
1090.0,61.0,1.10231321179
1091.0,61.0,1.12987104208
1092.0,61.0,1.15742887238
1093.0,61.0,1.18498670267
1094.0,61.0,1.21254453296
1095.0,61.0,1.24010236326
1096.0,61.0,1.26766019355
1097.0,61.0,1.29521802385
1098.0,61.0,1.32277585414
1099.0,61.0,1.35033368444
1100.0,61.0,1.37789151473
1101.0,61.0,1.40544934503
1102.0,61.0,1.43300717532
1103.0,61.0,1.46056500562
1104.0,61.0,1.48812283591
1105.0,61.0,1.51568066621
1106.0,61.0,1.5432384965
1107.0,61.0,1.57079632679
1108.0,61.0,1.59835415709
1109.0,61.0,1.62591198738
1110.0,61.0,1.65346981768
1111.0,61.0,1.68102764797
1112.0,61.0,1.70858547827
1113.0,61.0,1.73614330856
1114.0,61.0,1.76370113886
1115.0,61.0,1.79125896915
1116.0,61.0,1.81881679945
1117.0,61.0,1.84637462974
1118.0,61.0,1.87393246004
1119.0,61.0,1.90149029033
1120.0,61.0,1.92904812063
1121.0,61.0,1.95660595092
1122.0,61.0,1.98416378121
1123.0,61.0,2.01172161151
1124.0,61.0,2.0392794418
1125.0,61.0,2.0668372721
1126.0,61.0,2.09439510239
1127.0,61.0,2.12195293269
1128.0,61.0,2.14951076298
1129.0,61.0,2.17706859328
1130.0,61.0,2.20462642357
1131.0,61.0,2.23218425387
1132.0,61.0,2.25974208416
1133.0,61.0,2.28729991446
1134.0,61.0,2.31485774475
1135.0,61.0,2.34241557505
1136.0,61.0,2.36997340534
1137.0,61.0,2.39753123563
1138.0,61.0,2.42508906593
1139.0,61.0,2.45264689622
1140.0,61.0,2.48020472652
1141.0,61.0,2.50776255681
1142.0,61.0,2.53532038711
1143.0,61.0,2.5628782174
1144.0,61.0,2.5904360477
1145.0,61.0,2.61799387799
1146.0,61.0,2.64555170829
1147.0,61.0,2.67310953858
1148.0,61.0,2.70066736888
1149.0,61.0,2.72822519917
1150.0,61.0,2.75578302946
1151.0,61.0,2.78334085976
1152.0,61.0,2.81089869005
1153.0,61.0,2.83845652035
1154.0,61.0,2.86601435064
1155.0,61.0,2.89357218094
1156.0,61.0,2.92113001123
1157.0,61.0,2.94868784153
1158.0,61.0,2.97624567182
1159.0,61.0,3.00380350212
1160.0,61.0,3.03136133241
1161.0,61.0,3.05891916271
1162.0,61.0,3.086476993
1163.0,61.0,3.1140348233
1164.0,61.0,3.14159265359
1165.0,61.0,3.16915048388
1166.0,61.0,3.19670831418
1167.0,61.0,3.22426614447
1168.0,61.0,3.25182397477
1169.0,61.0,3.27938180506
1170.0,61.0,3.30693963536
1171.0,61.0,3.33449746565
1172.0,61.0,3.36205529595
1173.0,61.0,3.38961312624
1174.0,61.0,3.41717095654
1175.0,61.0,3.44472878683
1176.0,61.0,3.47228661713
1177.0,61.0,3.49984444742
1178.0,61.0,3.52740227771
1179.0,61.0,3.55496010801
1180.0,61.0,3.5825179383
1181.0,61.0,3.6100757686
1182.0,61.0,3.63763359889
1183.0,61.0,3.66519142919
1184.0,61.0,3.69274925948
1185.0,61.0,3.72030708978
1186.0,61.0,3.74786492007
1187.0,61.0,3.77542275037
1188.0,61.0,3.80298058066
1189.0,61.0,3.83053841096
1190.0,61.0,3.85809624125
1191.0,61.0,3.88565407155
1192.0,61.0,3.91321190184
1193.0,61.0,3.94076973213
1194.0,61.0,3.96832756243
1195.0,61.0,3.99588539272
1196.0,61.0,4.02344322302
1197.0,61.0,4.05100105331
1198.0,61.0,4.07855888361
1199.0,61.0,4.1061167139
1200.0,61.0,4.1336745442
1201.0,61.0,4.16123237449
1202.0,61.0,4.18879020479
1203.0,61.0,4.21634803508
1204.0,61.0,4.24390586538
1205.0,61.0,4.27146369567
1206.0,61.0,4.29902152596
1207.0,61.0,4.32657935626
1208.0,61.0,4.35413718655
1209.0,61.0,4.38169501685
1210.0,61.0,4.40925284714
1211.0,61.0,4.43681067744
1212.0,61.0,4.46436850773
1213.0,61.0,4.49192633803
1214.0,61.0,4.51948416832
1215.0,61.0,4.54704199862
1216.0,61.0,4.57459982891
1217.0,61.0,4.60215765921
1218.0,61.0,4.6297154895
1219.0,61.0,4.6572733198
1220.0,61.0,4.68483115009
1221.0,61.0,4.71238898038
1222.0,61.0,4.73994681068
1223.0,61.0,4.76750464097
1224.0,61.0,4.79506247127
1225.0,61.0,4.82262030156
1226.0,61.0,4.85017813186
1227.0,61.0,4.87773596215
1228.0,61.0,4.90529379245
1229.0,61.0,4.93285162274
1230.0,61.0,4.96040945304
1231.0,61.0,4.98796728333
1232.0,61.0,5.01552511363
1233.0,61.0,5.04308294392
1234.0,61.0,5.07064077422
1235.0,61.0,5.09819860451
1236.0,61.0,5.1257564348
1237.0,61.0,5.1533142651
1238.0,61.0,5.18087209539
1239.0,61.0,5.20842992569
1240.0,61.0,5.23598775598
1241.0,61.0,5.26354558628
1242.0,61.0,5.29110341657
1243.0,61.0,5.31866124687
1244.0,61.0,5.34621907716
1245.0,61.0,5.37377690746
1246.0,61.0,5.40133473775
1247.0,61.0,5.42889256805
1248.0,61.0,5.45645039834
1249.0,61.0,5.48400822863
1250.0,61.0,5.51156605893
1251.0,61.0,5.53912388922
1252.0,61.0,5.56668171952
1253.0,61.0,5.59423954981
1254.0,61.0,5.62179738011
1255.0,61.0,5.6493552104
1256.0,61.0,5.6769130407
1257.0,61.0,5.70447087099
1258.0,61.0,5.73202870129
1259.0,61.0,5.75958653158
1260.0,61.0,5.78714436188
1261.0,61.0,5.81470219217
1262.0,61.0,5.84226002247
1263.0,61.0,5.86981785276
1264.0,61.0,5.89737568305
1265.0,61.0,5.92493351335
1266.0,61.0,5.95249134364
1267.0,61.0,5.98004917394
1268.0,61.0,6.00760700423
1269.0,61.0,6.03516483453
1270.0,61.0,6.06272266482
1271.0,61.0,6.09028049512
1272.0,61.0,6.11783832541
1273.0,61.0,6.14539615571
1274.0,61.0,6.172953986
1275.0,61.0,6.2005118163
1276.0,61.0,6.22806964659
1277.0,61.0,6.25562747688
1278.0,62.6,0.0
1279.0,62.6,0.0268512192615
1280.0,62.6,0.0537024385229
1281.0,62.6,0.0805536577844
1282.0,62.6,0.107404877046
1283.0,62.6,0.134256096307
1284.0,62.6,0.161107315569
1285.0,62.6,0.18795853483
1286.0,62.6,0.214809754092
1287.0,62.6,0.241660973353
1288.0,62.6,0.268512192615
1289.0,62.6,0.295363411876
1290.0,62.6,0.322214631137
1291.0,62.6,0.349065850399
1292.0,62.6,0.37591706966
1293.0,62.6,0.402768288922
1294.0,62.6,0.429619508183
1295.0,62.6,0.456470727445
1296.0,62.6,0.483321946706
1297.0,62.6,0.510173165968
1298.0,62.6,0.537024385229
1299.0,62.6,0.56387560449
1300.0,62.6,0.590726823752
1301.0,62.6,0.617578043013
1302.0,62.6,0.644429262275
1303.0,62.6,0.671280481536
1304.0,62.6,0.698131700798
1305.0,62.6,0.724982920059
1306.0,62.6,0.751834139321
1307.0,62.6,0.778685358582
1308.0,62.6,0.805536577844
1309.0,62.6,0.832387797105
1310.0,62.6,0.859239016366
1311.0,62.6,0.886090235628
1312.0,62.6,0.912941454889
1313.0,62.6,0.939792674151
1314.0,62.6,0.966643893412
1315.0,62.6,0.993495112674
1316.0,62.6,1.02034633194
1317.0,62.6,1.0471975512
1318.0,62.6,1.07404877046
1319.0,62.6,1.10089998972
1320.0,62.6,1.12775120898
1321.0,62.6,1.15460242824
1322.0,62.6,1.1814536475
1323.0,62.6,1.20830486677
1324.0,62.6,1.23515608603
1325.0,62.6,1.26200730529
1326.0,62.6,1.28885852455
1327.0,62.6,1.31570974381
1328.0,62.6,1.34256096307
1329.0,62.6,1.36941218233
1330.0,62.6,1.3962634016
1331.0,62.6,1.42311462086
1332.0,62.6,1.44996584012
1333.0,62.6,1.47681705938
1334.0,62.6,1.50366827864
1335.0,62.6,1.5305194979
1336.0,62.6,1.55737071716
1337.0,62.6,1.58422193643
1338.0,62.6,1.61107315569
1339.0,62.6,1.63792437495
1340.0,62.6,1.66477559421
1341.0,62.6,1.69162681347
1342.0,62.6,1.71847803273
1343.0,62.6,1.74532925199
1344.0,62.6,1.77218047126
1345.0,62.6,1.79903169052
1346.0,62.6,1.82588290978
1347.0,62.6,1.85273412904
1348.0,62.6,1.8795853483
1349.0,62.6,1.90643656756
1350.0,62.6,1.93328778682
1351.0,62.6,1.96013900609
1352.0,62.6,1.98699022535
1353.0,62.6,2.01384144461
1354.0,62.6,2.04069266387
1355.0,62.6,2.06754388313
1356.0,62.6,2.09439510239
1357.0,62.6,2.12124632165
1358.0,62.6,2.14809754092
1359.0,62.6,2.17494876018
1360.0,62.6,2.20179997944
1361.0,62.6,2.2286511987
1362.0,62.6,2.25550241796
1363.0,62.6,2.28235363722
1364.0,62.6,2.30920485648
1365.0,62.6,2.33605607575
1366.0,62.6,2.36290729501
1367.0,62.6,2.38975851427
1368.0,62.6,2.41660973353
1369.0,62.6,2.44346095279
1370.0,62.6,2.47031217205
1371.0,62.6,2.49716339131
1372.0,62.6,2.52401461058
1373.0,62.6,2.55086582984
1374.0,62.6,2.5777170491
1375.0,62.6,2.60456826836
1376.0,62.6,2.63141948762
1377.0,62.6,2.65827070688
1378.0,62.6,2.68512192615
1379.0,62.6,2.71197314541
1380.0,62.6,2.73882436467
1381.0,62.6,2.76567558393
1382.0,62.6,2.79252680319
1383.0,62.6,2.81937802245
1384.0,62.6,2.84622924171
1385.0,62.6,2.87308046098
1386.0,62.6,2.89993168024
1387.0,62.6,2.9267828995
1388.0,62.6,2.95363411876
1389.0,62.6,2.98048533802
1390.0,62.6,3.00733655728
1391.0,62.6,3.03418777654
1392.0,62.6,3.06103899581
1393.0,62.6,3.08789021507
1394.0,62.6,3.11474143433
1395.0,62.6,3.14159265359
1396.0,62.6,3.16844387285
1397.0,62.6,3.19529509211
1398.0,62.6,3.22214631137
1399.0,62.6,3.24899753064
1400.0,62.6,3.2758487499
1401.0,62.6,3.30269996916
1402.0,62.6,3.32955118842
1403.0,62.6,3.35640240768
1404.0,62.6,3.38325362694
1405.0,62.6,3.4101048462
1406.0,62.6,3.43695606547
1407.0,62.6,3.46380728473
1408.0,62.6,3.49065850399
1409.0,62.6,3.51750972325
1410.0,62.6,3.54436094251
1411.0,62.6,3.57121216177
1412.0,62.6,3.59806338103
1413.0,62.6,3.6249146003
1414.0,62.6,3.65176581956
1415.0,62.6,3.67861703882
1416.0,62.6,3.70546825808
1417.0,62.6,3.73231947734
1418.0,62.6,3.7591706966
1419.0,62.6,3.78602191586
1420.0,62.6,3.81287313513
1421.0,62.6,3.83972435439
1422.0,62.6,3.86657557365
1423.0,62.6,3.89342679291
1424.0,62.6,3.92027801217
1425.0,62.6,3.94712923143
1426.0,62.6,3.97398045069
1427.0,62.6,4.00083166996
1428.0,62.6,4.02768288922
1429.0,62.6,4.05453410848
1430.0,62.6,4.08138532774
1431.0,62.6,4.108236547
1432.0,62.6,4.13508776626
1433.0,62.6,4.16193898552
1434.0,62.6,4.18879020479
1435.0,62.6,4.21564142405
1436.0,62.6,4.24249264331
1437.0,62.6,4.26934386257
1438.0,62.6,4.29619508183
1439.0,62.6,4.32304630109
1440.0,62.6,4.34989752036
1441.0,62.6,4.37674873962
1442.0,62.6,4.40359995888
1443.0,62.6,4.43045117814
1444.0,62.6,4.4573023974
1445.0,62.6,4.48415361666
1446.0,62.6,4.51100483592
1447.0,62.6,4.53785605519
1448.0,62.6,4.56470727445
1449.0,62.6,4.59155849371
1450.0,62.6,4.61840971297
1451.0,62.6,4.64526093223
1452.0,62.6,4.67211215149
1453.0,62.6,4.69896337075
1454.0,62.6,4.72581459002
1455.0,62.6,4.75266580928
1456.0,62.6,4.77951702854
1457.0,62.6,4.8063682478
1458.0,62.6,4.83321946706
1459.0,62.6,4.86007068632
1460.0,62.6,4.88692190558
1461.0,62.6,4.91377312485
1462.0,62.6,4.94062434411
1463.0,62.6,4.96747556337
1464.0,62.6,4.99432678263
1465.0,62.6,5.02117800189
1466.0,62.6,5.04802922115
1467.0,62.6,5.07488044041
1468.0,62.6,5.10173165968
1469.0,62.6,5.12858287894
1470.0,62.6,5.1554340982
1471.0,62.6,5.18228531746
1472.0,62.6,5.20913653672
1473.0,62.6,5.23598775598
1474.0,62.6,5.26283897524
1475.0,62.6,5.28969019451
1476.0,62.6,5.31654141377
1477.0,62.6,5.34339263303
1478.0,62.6,5.37024385229
1479.0,62.6,5.39709507155
1480.0,62.6,5.42394629081
1481.0,62.6,5.45079751007
1482.0,62.6,5.47764872934
1483.0,62.6,5.5044999486
1484.0,62.6,5.53135116786
1485.0,62.6,5.55820238712
1486.0,62.6,5.58505360638
1487.0,62.6,5.61190482564
1488.0,62.6,5.6387560449
1489.0,62.6,5.66560726417
1490.0,62.6,5.69245848343
1491.0,62.6,5.71930970269
1492.0,62.6,5.74616092195
1493.0,62.6,5.77301214121
1494.0,62.6,5.79986336047
1495.0,62.6,5.82671457973
1496.0,62.6,5.853565799
1497.0,62.6,5.88041701826
1498.0,62.6,5.90726823752
1499.0,62.6,5.93411945678
1500.0,62.6,5.96097067604
1501.0,62.6,5.9878218953
1502.0,62.6,6.01467311457
1503.0,62.6,6.04152433383
1504.0,62.6,6.06837555309
1505.0,62.6,6.09522677235
1506.0,62.6,6.12207799161
1507.0,62.6,6.14892921087
1508.0,62.6,6.17578043013
1509.0,62.6,6.2026316494
1510.0,62.6,6.22948286866
1511.0,62.6,6.25633408792
1512.0,64.2,0.013426
1513.0,64.2,0.0396059387799
1514.0,64.2,0.0657858775598
1515.0,64.2,0.0919658163397
1516.0,64.2,0.11814575512
1517.0,64.2,0.1443256939
1518.0,64.2,0.170505632679
1519.0,64.2,0.196685571459
1520.0,64.2,0.222865510239
1521.0,64.2,0.249045449019
1522.0,64.2,0.275225387799
1523.0,64.2,0.301405326579
1524.0,64.2,0.327585265359
1525.0,64.2,0.353765204139
1526.0,64.2,0.379945142919
1527.0,64.2,0.406125081699
1528.0,64.2,0.432305020479
1529.0,64.2,0.458484959259
1530.0,64.2,0.484664898038
1531.0,64.2,0.510844836818
1532.0,64.2,0.537024775598
1533.0,64.2,0.563204714378
1534.0,64.2,0.589384653158
1535.0,64.2,0.615564591938
1536.0,64.2,0.641744530718
1537.0,64.2,0.667924469498
1538.0,64.2,0.694104408278
1539.0,64.2,0.720284347058
1540.0,64.2,0.746464285838
1541.0,64.2,0.772644224618
1542.0,64.2,0.798824163397
1543.0,64.2,0.825004102177
1544.0,64.2,0.851184040957
1545.0,64.2,0.877363979737
1546.0,64.2,0.903543918517
1547.0,64.2,0.929723857297
1548.0,64.2,0.955903796077
1549.0,64.2,0.982083734857
1550.0,64.2,1.00826367364
1551.0,64.2,1.03444361242
1552.0,64.2,1.0606235512
1553.0,64.2,1.08680348998
1554.0,64.2,1.11298342876
1555.0,64.2,1.13916336754
1556.0,64.2,1.16534330632
1557.0,64.2,1.1915232451
1558.0,64.2,1.21770318388
1559.0,64.2,1.24388312266
1560.0,64.2,1.27006306144
1561.0,64.2,1.29624300022
1562.0,64.2,1.322422939
1563.0,64.2,1.34860287778
1564.0,64.2,1.37478281656
1565.0,64.2,1.40096275534
1566.0,64.2,1.42714269412
1567.0,64.2,1.4533226329
1568.0,64.2,1.47950257168
1569.0,64.2,1.50568251046
1570.0,64.2,1.53186244924
1571.0,64.2,1.55804238801
1572.0,64.2,1.58422232679
1573.0,64.2,1.61040226557
1574.0,64.2,1.63658220435
1575.0,64.2,1.66276214313
1576.0,64.2,1.68894208191
1577.0,64.2,1.71512202069
1578.0,64.2,1.74130195947
1579.0,64.2,1.76748189825
1580.0,64.2,1.79366183703
1581.0,64.2,1.81984177581
1582.0,64.2,1.84602171459
1583.0,64.2,1.87220165337
1584.0,64.2,1.89838159215
1585.0,64.2,1.92456153093
1586.0,64.2,1.95074146971
1587.0,64.2,1.97692140849
1588.0,64.2,2.00310134727
1589.0,64.2,2.02928128605
1590.0,64.2,2.05546122483
1591.0,64.2,2.08164116361
1592.0,64.2,2.10782110239
1593.0,64.2,2.13400104117
1594.0,64.2,2.16018097995
1595.0,64.2,2.18636091873
1596.0,64.2,2.21254085751
1597.0,64.2,2.23872079629
1598.0,64.2,2.26490073507
1599.0,64.2,2.29108067385
1600.0,64.2,2.31726061263
1601.0,64.2,2.34344055141
1602.0,64.2,2.36962049019
1603.0,64.2,2.39580042897
1604.0,64.2,2.42198036775
1605.0,64.2,2.44816030653
1606.0,64.2,2.47434024531
1607.0,64.2,2.50052018409
1608.0,64.2,2.52670012287
1609.0,64.2,2.55288006165
1610.0,64.2,2.57906000043
1611.0,64.2,2.60523993921
1612.0,64.2,2.63141987799
1613.0,64.2,2.65759981677
1614.0,64.2,2.68377975555
1615.0,64.2,2.70995969433
1616.0,64.2,2.73613963311
1617.0,64.2,2.76231957189
1618.0,64.2,2.78849951067
1619.0,64.2,2.81467944945
1620.0,64.2,2.84085938823
1621.0,64.2,2.86703932701
1622.0,64.2,2.89321926579
1623.0,64.2,2.91939920457
1624.0,64.2,2.94557914335
1625.0,64.2,2.97175908213
1626.0,64.2,2.99793902091
1627.0,64.2,3.02411895969
1628.0,64.2,3.05029889847
1629.0,64.2,3.07647883725
1630.0,64.2,3.10265877603
1631.0,64.2,3.12883871481
1632.0,64.2,3.15501865359
1633.0,64.2,3.18119859237
1634.0,64.2,3.20737853115
1635.0,64.2,3.23355846993
1636.0,64.2,3.25973840871
1637.0,64.2,3.28591834749
1638.0,64.2,3.31209828627
1639.0,64.2,3.33827822505
1640.0,64.2,3.36445816383
1641.0,64.2,3.39063810261
1642.0,64.2,3.41681804139
1643.0,64.2,3.44299798017
1644.0,64.2,3.46917791895
1645.0,64.2,3.49535785773
1646.0,64.2,3.52153779651
1647.0,64.2,3.54771773529
1648.0,64.2,3.57389767407
1649.0,64.2,3.60007761285
1650.0,64.2,3.62625755163
1651.0,64.2,3.65243749041
1652.0,64.2,3.67861742919
1653.0,64.2,3.70479736797
1654.0,64.2,3.73097730675
1655.0,64.2,3.75715724553
1656.0,64.2,3.78333718431
1657.0,64.2,3.80951712309
1658.0,64.2,3.83569706187
1659.0,64.2,3.86187700065
1660.0,64.2,3.88805693943
1661.0,64.2,3.91423687821
1662.0,64.2,3.94041681699
1663.0,64.2,3.96659675577
1664.0,64.2,3.99277669455
1665.0,64.2,4.01895663333
1666.0,64.2,4.04513657211
1667.0,64.2,4.07131651089
1668.0,64.2,4.09749644967
1669.0,64.2,4.12367638845
1670.0,64.2,4.14985632723
1671.0,64.2,4.17603626601
1672.0,64.2,4.20221620479
1673.0,64.2,4.22839614357
1674.0,64.2,4.25457608235
1675.0,64.2,4.28075602113
1676.0,64.2,4.30693595991
1677.0,64.2,4.33311589869
1678.0,64.2,4.35929583747
1679.0,64.2,4.38547577625
1680.0,64.2,4.41165571503
1681.0,64.2,4.43783565381
1682.0,64.2,4.46401559259
1683.0,64.2,4.49019553137
1684.0,64.2,4.51637547015
1685.0,64.2,4.54255540893
1686.0,64.2,4.56873534771
1687.0,64.2,4.59491528649
1688.0,64.2,4.62109522527
1689.0,64.2,4.64727516404
1690.0,64.2,4.67345510282
1691.0,64.2,4.6996350416
1692.0,64.2,4.72581498038
1693.0,64.2,4.75199491916
1694.0,64.2,4.77817485794
1695.0,64.2,4.80435479672
1696.0,64.2,4.8305347355
1697.0,64.2,4.85671467428
1698.0,64.2,4.88289461306
1699.0,64.2,4.90907455184
1700.0,64.2,4.93525449062
1701.0,64.2,4.9614344294
1702.0,64.2,4.98761436818
1703.0,64.2,5.01379430696
1704.0,64.2,5.03997424574
1705.0,64.2,5.06615418452
1706.0,64.2,5.0923341233
1707.0,64.2,5.11851406208
1708.0,64.2,5.14469400086
1709.0,64.2,5.17087393964
1710.0,64.2,5.19705387842
1711.0,64.2,5.2232338172
1712.0,64.2,5.24941375598
1713.0,64.2,5.27559369476
1714.0,64.2,5.30177363354
1715.0,64.2,5.32795357232
1716.0,64.2,5.3541335111
1717.0,64.2,5.38031344988
1718.0,64.2,5.40649338866
1719.0,64.2,5.43267332744
1720.0,64.2,5.45885326622
1721.0,64.2,5.485033205
1722.0,64.2,5.51121314378
1723.0,64.2,5.53739308256
1724.0,64.2,5.56357302134
1725.0,64.2,5.58975296012
1726.0,64.2,5.6159328989
1727.0,64.2,5.64211283768
1728.0,64.2,5.66829277646
1729.0,64.2,5.69447271524
1730.0,64.2,5.72065265402
1731.0,64.2,5.7468325928
1732.0,64.2,5.77301253158
1733.0,64.2,5.79919247036
1734.0,64.2,5.82537240914
1735.0,64.2,5.85155234792
1736.0,64.2,5.8777322867
1737.0,64.2,5.90391222548
1738.0,64.2,5.93009216426
1739.0,64.2,5.95627210304
1740.0,64.2,5.98245204182
1741.0,64.2,6.0086319806
1742.0,64.2,6.03481191938
1743.0,64.2,6.06099185816
1744.0,64.2,6.08717179694
1745.0,64.2,6.11335173572
1746.0,64.2,6.1395316745
1747.0,64.2,6.16571161328
1748.0,64.2,6.19189155206
1749.0,64.2,6.21807149084
1750.0,64.2,6.24425142962
1751.0,64.2,6.2704313684
1752.0,65.8,0.0
1753.0,65.8,0.0255414036877
1754.0,65.8,0.0510828073754
1755.0,65.8,0.0766242110632
1756.0,65.8,0.102165614751
1757.0,65.8,0.127707018439
1758.0,65.8,0.153248422126
1759.0,65.8,0.178789825814
1760.0,65.8,0.204331229502
1761.0,65.8,0.229872633189
1762.0,65.8,0.255414036877
1763.0,65.8,0.280955440565
1764.0,65.8,0.306496844253
1765.0,65.8,0.33203824794
1766.0,65.8,0.357579651628
1767.0,65.8,0.383121055316
1768.0,65.8,0.408662459004
1769.0,65.8,0.434203862691
1770.0,65.8,0.459745266379
1771.0,65.8,0.485286670067
1772.0,65.8,0.510828073754
1773.0,65.8,0.536369477442
1774.0,65.8,0.56191088113
1775.0,65.8,0.587452284818
1776.0,65.8,0.612993688505
1777.0,65.8,0.638535092193
1778.0,65.8,0.664076495881
1779.0,65.8,0.689617899568
